price,room_type,ratings,guests,beds,bedrooms,bathrooms,property_number_of_reviews,is_superhost,num_bedrooms,num_baths,num_rooms,surroundings_summary
186.33,Entire home/apt,4.33,4.0,2.0,2.0,1.0,3.0,False,2.0,1.0,3.0,"Choose this place if you want to be in the heart of a vibrant, high-energy neighborhood with endless options for dining, nightlife, and fitness right outside your door. Skip it if you are a light sleeper or prefer a quiet residential setting with easy access to parks and green space."
783.57,Entire home/apt,5.0,6.0,4.0,3.0,2.0,2.0,True,3.0,2.0,5.0,"Choose this place if you want immediate access to a vibrant scene of nightlife, dining, and fitness options. Skip it if you rely on the subway for transportation or require easy access to pharmacies."
195.1,Entire home/apt,4.93,4.0,2.0,1.0,1.0,46.0,False,1.0,1.0,2.0,"Choose this place if you want to be in the heart of the action with immediate access to transit, iconic landmarks like Chelsea Market and The High Line, and an abundance of shops, dining, and entertainment. Skip it if you are looking for a quiet, secluded retreat away from the high-energy atmosphere of a bustling, tourist-heavy neighborhood."
165.2,Entire home/apt,4.73,2.0,1.0,2.0,1.0,11.0,False,2.0,1.0,3.0,"Choose this place if you want to be in the center of the action with immediate access to dining, shopping, nightlife, and transit. Skip it if you are looking for a quiet retreat or proximity to parks and green space."
237.83,Entire home/apt,4.5,4.0,2.0,2.0,1.0,2.0,False,2.0,1.0,3.0,"Choose this place if you want to be in the heart of the action with immediate access to dining, nightlife, entertainment, and transit. Skip it if you prefer a quiet residential environment away from the energy and activity of a bustling urban hub."
539.01,Private room,4.67,2.0,1.0,1.0,1.0,3.0,False,1.0,1.0,2.0,"Choose this place if you want a highly convenient, amenity-rich urban experience with easy access to transit and endless options for dining, culture, and recreation. Skip it if you are looking for a quiet, secluded residential retreat away from the high-energy atmosphere of a bustling, tourist-heavy neighborhood."
188.07,Entire home/apt,4.5,3.0,2.0,2.0,1.0,2.0,False,2.0,1.0,3.0,"Choose this place if you want immediate access to a high concentration of nightlife, dining, and transit options. Skip it if you are a light sleeper or prefer a quiet, residential atmosphere away from constant activity."
161.44,Entire home/apt,4.29,2.0,1.0,1.0,1.0,7.0,False,1.0,1.0,2.0,"Choose this place if you want immediate access to a vibrant social scene, diverse dining, and frequent fitness opportunities. Skip it if you rely on public transportation or require easy access to essential services like pharmacies."
250.75,Entire home/apt,4.33,3.0,1.0,1.0,1.0,3.0,False,1.0,1.0,2.0,"Choose this place if you want to be in the center of the action with immediate access to dining, nightlife, transit, and daily conveniences. Skip it if you are looking for a quiet retreat or proximity to parks and green space."
468.61,Entire home/apt,4.47,6.0,3.0,3.0,1.0,15.0,False,3.0,1.0,4.0,"Choose this place if you want to be in the center of the action with immediate access to dining, nightlife, transit, and daily conveniences. Skip it if you are looking for a quiet retreat or proximity to parks and green space."
403.53,Entire home/apt,5.0,4.0,3.0,2.0,2.0,2.0,False,2.0,2.0,4.0,"Choose this place if you want to be in the heart of the action with immediate access to Central Park, Columbus Circle, and the American Museum of Natural History along with endless dining and transit options. Skip it if you are looking for a quiet, secluded neighborhood experience away from the constant activity of a major urban hub."
334.63,Entire home/apt,4.67,1.0,2.0,2.0,1.0,3.0,False,2.0,1.0,3.0,"Choose this place if you want to be in the heart of the action with immediate access to Central Park, The Dakota, and an abundance of dining, shopping, and transit options. Skip it if you prefer a quiet, residential atmosphere away from the high concentration of entertainment venues and busy city activity."
366.0,Entire home/apt,4.77,3.0,1.0,1.0,1.0,313.0,True,1.0,1.0,2.0,"Choose this place if you want to be in the heart of the action with immediate access to a wide variety of dining, nightlife, entertainment, and transit options. Skip it if you are looking for a quiet, secluded retreat away from the high energy and constant activity of a bustling urban center."
362.5,Entire home/apt,4.81,3.0,1.0,1.0,1.0,63.0,True,1.0,1.0,2.0,"Choose this place if you want to be in the heart of the action with immediate access to dining, nightlife, transit, and daily conveniences. Skip it if you are looking for a quiet retreat with proximity to parks or green space."
564.5,Entire home/apt,4.71,2.0,2.0,2.0,1.0,111.0,False,2.0,1.0,3.0,"Choose this place if you want to be in the heart of a highly active area with endless options for dining, entertainment, and daily conveniences right outside your door. Skip it if you are looking for a quiet, residential retreat away from the constant energy and bustle of a high-traffic urban center."
331.87,Entire home/apt,4.83,2.0,1.0,1.0,1.0,171.0,False,1.0,1.0,2.0,"Choose this place if you want to be surrounded by culture, nightlife, and abundant green space while having easy access to daily essentials like groceries and gyms. Skip it if you are a light sleeper who prefers a quiet environment or if you rely primarily on the subway for getting around the city."
592.73,Entire home/apt,4.83,1.0,1.0,1.0,1.0,6.0,False,1.0,1.0,2.0,"Choose this place if you want to be in the heart of the action with easy access to transit, dining, nightlife, and cultural attractions. Skip it if you are a light sleeper or prefer a quiet, residential neighborhood away from the bustle of a high-traffic tourist and entertainment hub."
85.43,Private room,4.17,2.0,1.0,1.0,1.0,18.0,True,1.0,1.0,2.0,"Choose this place if you want to be in the center of the action with immediate access to dining, nightlife, and transit. Skip it if you are looking for a quiet, residential retreat away from a high-energy, bustling environment."
1490.0,Entire home/apt,4.9,10.0,5.0,4.0,3.0,125.0,True,4.0,3.0,7.0,"Choose this place if you want to be in the center of the action with easy access to transit, dining, nightlife, and abundant green space. Skip it if you are looking for a quiet, residential retreat away from the high concentration of hotels, entertainment venues, and bustling city amenities."
987.33,Entire home/apt,4.66,6.0,3.0,3.0,2.0,41.0,False,3.0,2.0,5.0,"Choose this place if you want immediate access to extensive shopping, dining, transit, and cultural attractions. Skip it if you are looking for a quiet, residential neighborhood away from the high-energy pace of a busy commercial hub."
171.13,Entire home/apt,4.0,3.0,2.0,1.0,1.0,1.0,False,1.0,1.0,2.0,"Choose this place if you want to be in the center of the action with immediate access to every convenience, from dining and nightlife to transit and fitness. Skip it if you are seeking a quiet, residential retreat away from a high-energy, bustling urban environment."
389.71,Entire home/apt,5.0,2.0,1.0,1.0,1.0,12.0,False,1.0,1.0,2.0,"Choose this place if you want to be in the center of the action with immediate access to fitness, culture, dining, and convenient transit. Skip it if you are looking for a quiet, secluded retreat away from a high-energy, amenity-rich neighborhood."
754.5,Entire home/apt,4.89,10.0,6.0,3.0,2.0,9.0,True,3.0,2.0,5.0,"Choose this place if you want to be in the heart of the action with immediate access to dining, nightlife, culture, and transit. Skip it if you are looking for a quiet, secluded retreat away from the high energy and constant activity of a bustling urban center."
410.34,Entire home/apt,5.0,6.0,3.0,3.0,2.0,1.0,False,3.0,2.0,5.0,"Choose this place if you want to be in the center of the action with easy access to dining, nightlife, shopping, and transit. Skip it if you are looking for a quiet retreat or proximity to parks and green space."
69.7,Private room,4.5,1.0,1.0,1.0,4.0,10.0,False,1.0,4.0,5.0,"Choose this place if you want to be in the center of the action with immediate access to dining, nightlife, and convenient transit. Skip it if you are looking for a quiet, secluded retreat away from the high energy and bustle of a dense urban environment."
284.87,Entire home/apt,4.6,4.0,1.0,1.0,1.0,15.0,False,1.0,1.0,2.0,"Choose this place if you want a high-energy stay with immediate access to fitness facilities, diverse dining, and convenient transit options. Skip it if you are looking for a quiet, low-traffic neighborhood or a retreat away from the bustle of city amenities and nightlife."
167.8,Entire home/apt,5.0,3.0,2.0,1.0,1.0,1.0,False,1.0,1.0,2.0,"Choose this place if you want to be in the center of the action with immediate access to fitness, dining, shopping, and transit. Skip it if you are looking for a quiet, secluded retreat away from a high-energy, bustling neighborhood."
212.03,Entire home/apt,4.76,4.0,4.0,2.0,1.0,37.0,False,2.0,1.0,3.0,"Choose this place if you want to be in the center of the action near Central Park and The Dakota with easy access to transit, dining, and fitness facilities. Skip it if you prefer a quiet, residential neighborhood away from the high concentration of shops, hotels, and entertainment venues."
229.79,Entire home/apt,4.74,5.0,3.0,2.0,1.0,34.0,False,2.0,1.0,3.0,"Choose this place if you want a highly convenient, active neighborhood with endless options for dining, nightlife, and fitness right outside your door. Skip it if you are looking for a quiet residential retreat or easy access to outdoor green space."
277.61,Entire home/apt,5.0,5.0,2.0,2.0,1.0,1.0,False,2.0,1.0,3.0,"Choose this place if you want to be in the center of the action with immediate access to culture, dining, nightlife, and convenient transit. Skip it if you are looking for a quiet, secluded retreat away from the high energy and constant activity of a bustling urban hub."
160.85,Entire home/apt,5.0,2.0,1.0,1.0,1.0,1.0,False,1.0,1.0,2.0,"Choose this place if you want to be in the heart of the city's best sightseeing, dining, and entertainment near Central Park. Skip it if you are looking for a quiet, residential neighborhood away from the high concentration of tourist attractions and active nightlife."
137.33,Entire home/apt,4.56,2.0,1.0,1.0,1.0,16.0,False,1.0,1.0,2.0,"Choose this place if you want a high-energy neighborhood packed with dining, nightlife, and convenient daily amenities. Skip it if you are looking for a quiet retreat with access to parks or green space."
236.23,Entire home/apt,4.83,2.0,1.0,1.0,1.0,12.0,True,1.0,1.0,2.0,"Choose this place if you want to be surrounded by museums, parks like The High Line, and endless dining and entertainment options. Skip it if you rely on the subway to get around, as there is no transit nearby."
659.87,Entire home/apt,4.5,6.0,4.0,3.0,2.5,2.0,False,3.0,2.5,5.5,"Choose this place if you want to be in the center of the action with immediate access to every convenience, from fitness facilities and shops to transit and dining. Skip it if you are looking for a quiet, low-traffic neighborhood away from the bustle of city life."
258.74,Entire home/apt,4.85,2.0,1.0,1.0,1.0,59.0,True,1.0,1.0,2.0,"Choose this place if you want to be in the heart of the action with endless options for dining, nightlife, and cultural activities right outside your door. Skip it if you are looking for a quiet, secluded retreat away from the high-energy atmosphere of a bustling urban center."
210.2,Entire home/apt,4.67,4.0,2.0,2.0,1.0,3.0,False,2.0,1.0,3.0,"Choose this place if you want to be in the heart of the action with constant access to dining, entertainment, and transit. Skip it if you require easy access to pharmacies or prefer a quiet neighborhood away from a high-energy nightlife scene."
182.53,Entire home/apt,4.53,6.0,2.0,1.0,1.0,168.0,False,1.0,1.0,2.0,"Choose this place if you want to be surrounded by culture, nightlife, and abundant green space while having all daily conveniences at your doorstep. Skip it if you rely on easy subway access and prefer a location where transit is immediately available."
256.27,Entire home/apt,4.5,3.0,1.0,1.0,1.0,6.0,False,1.0,1.0,2.0,"Choose this place if you want easy access to a high concentration of dining, shopping, fitness facilities, and nightlife options. Skip it if you prefer a neighborhood with abundant parks and green space or a quieter atmosphere."
206.13,Entire home/apt,4.93,2.0,1.0,1.0,1.0,61.0,False,1.0,1.0,2.0,"Choose this place if you want to be steps away from Central Park and The Dakota while enjoying easy transit access and a high concentration of dining, shopping, and fitness options. Skip it if you prefer a quiet, residential neighborhood removed from the high density of hotels, entertainment venues, and tourist-heavy landmarks."
243.37,Entire home/apt,5.0,4.0,2.0,2.0,2.0,3.0,False,2.0,2.0,4.0,"Choose this place if you want constant access to dining, nightlife, and cultural activities right outside your door. Skip it if you are looking for a quiet, residential atmosphere or are sensitive to the noise and activity typical of a busy entertainment district."
206.97,Entire home/apt,4.98,3.0,2.0,2.0,1.0,42.0,True,2.0,1.0,3.0,"Choose this place if you want to be within walking distance of Riverside Park and a high concentration of dining, nightlife, and daily conveniences. Skip it if you prefer a quiet, residential atmosphere away from the bustle of popular entertainment and tourist-heavy landmarks."
360.08,Entire home/apt,4.88,4.0,2.0,1.0,1.0,43.0,True,1.0,1.0,2.0,"Choose this place if you want to be in the center of the action with immediate access to culture, fitness, dining, and convenient transit. Skip it if you are looking for a quiet, secluded retreat away from the high-energy atmosphere of a bustling, amenity-rich neighborhood."
272.94,Entire home/apt,4.99,3.0,3.0,1.0,1.0,74.0,True,1.0,1.0,2.0,"Choose this place if you want to be in the heart of the action with immediate access to endless dining, shopping, and cultural attractions. Skip it if you prefer a quiet, residential neighborhood away from the high-energy atmosphere of a busy, tourist-heavy district."
528.56,Entire home/apt,4.8,4.0,2.0,1.0,1.0,169.0,True,1.0,1.0,2.0,"Choose this place if you want to be in the center of the action with immediate access to culture, fitness, dining, and transit. Skip it if you are looking for a quiet, secluded retreat away from the high-energy, busy nature of a commercial and nightlife-heavy neighborhood."
405.43,Entire home/apt,5.0,2.0,1.0,1.0,1.0,7.0,False,1.0,1.0,2.0,"Choose this place if you want to be in the heart of a highly active neighborhood with constant access to dining, nightlife, and daily conveniences. Skip it if you are a light sleeper or prefer a quiet, residential environment away from the energy of a busy commercial hub."
240.74,Entire home/apt,4.91,3.0,2.0,2.0,1.0,23.0,True,2.0,1.0,3.0,"Choose this place if you want to be surrounded by endless dining, nightlife, entertainment, and cultural attractions near Battery Park. Skip it if you prefer a neighborhood with easy access to pharmacies or if you require a quieter, less bustling environment."
281.15,Entire home/apt,4.33,4.0,1.0,1.0,1.0,3.0,False,1.0,1.0,2.0,"Choose this place if you want to be within walking distance of major attractions like Hudson Yards, The High Line, Central Park, and Chelsea Market while having abundant access to culture, shopping, and nightlife. Skip it if you prefer a quiet, residential neighborhood removed from the high density of tourists, entertainment venues, and bustling city activity."
59.11,Entire home/apt,4.75,1.0,1.0,1.0,1.0,4.0,True,1.0,1.0,2.0,"Choose this place if you want to be in the heart of the action with immediate access to transit, iconic landmarks like Chelsea Market and The High Line, and an endless variety of dining and nightlife options. Skip it if you are looking for a quiet, secluded retreat or a neighborhood that feels removed from the high-energy pace of a busy city center."
59.11,Entire home/apt,5.0,1.0,1.0,1.0,1.0,4.0,True,1.0,1.0,2.0,"Choose this place if you want to be in the heart of the action with immediate access to transit, dining, and iconic landmarks like Chelsea Market and The High Line. Skip it if you are looking for a quiet, secluded retreat away from a high-energy, bustling urban environment."
58.12,Entire home/apt,5.0,1.0,1.0,1.0,1.0,5.0,True,1.0,1.0,2.0,"Choose this place if you want to be in the heart of the action with immediate access to transit, dining, and iconic landmarks like Chelsea Market and The High Line. Skip it if you are seeking a quiet, residential atmosphere away from the bustle of constant entertainment and nightlife."
642.9,Entire home/apt,5.0,2.0,1.0,1.0,1.0,13.0,False,1.0,1.0,2.0,"Choose this place if you want to be in the heart of a vibrant neighborhood with endless options for dining, nightlife, and recreation right outside your door. Skip it if you prefer a quiet residential atmosphere or require easy access to pharmacies and everyday essentials within the immediate vicinity."
1042.48,Entire home/apt,4.6,8.0,3.0,3.0,2.0,109.0,True,3.0,2.0,5.0,"Choose this place if you want to be in a highly active area with immediate access to fitness facilities, cultural attractions, green spaces, and a full range of daily conveniences. Skip it if you prefer a quiet, low-traffic neighborhood away from the hustle of a busy, amenity-rich urban hub."
160.75,Entire home/apt,4.0,3.0,1.0,1.0,1.0,1.0,False,1.0,1.0,2.0,"Choose this place if you want to be in the center of the action with easy access to dining, shopping, and entertainment. Skip it if you are a light sleeper or prefer a quiet residential atmosphere away from the city's nightlife and crowds."
1028.0,Private room,4.89,6.0,2.0,3.0,2.0,160.0,True,3.0,2.0,5.0,"Choose this place if you want to be in the heart of the action with immediate access to culture, dining, and transit. Skip it if you are looking for a quiet, residential neighborhood away from the bustle of city life."
348.0,Entire home/apt,4.81,6.0,2.0,2.0,1.0,279.0,True,2.0,1.0,3.0,"Choose this place if you want to be steps away from the Chrysler Building and surrounded by an abundance of dining, transit, and cultural attractions. Skip it if you prefer a quiet, residential neighborhood away from the high concentration of nightlife and tourist-focused amenities."
193.6,Entire home/apt,4.5,3.0,1.0,1.0,1.0,8.0,False,1.0,1.0,2.0,"Choose this place if you want to be in the center of the action with immediate access to dining, shopping, and entertainment. Skip it if you are looking for a quiet, residential atmosphere or are sensitive to the noise that accompanies a high-energy nightlife district."
250.63,Entire home/apt,4.91,3.0,2.0,1.0,1.0,23.0,True,1.0,1.0,2.0,"Choose this place if you want to be in the heart of the action with immediate access to Central Park, diverse dining, and excellent transit connections. Skip it if you prefer a quiet, low-traffic neighborhood, as the high concentration of nightlife and entertainment venues creates a busy, high-energy environment."
206.5,Entire home/apt,4.0,2.0,1.0,1.0,1.0,1.0,False,1.0,1.0,2.0,"Choose this place if you want to be steps away from Central Park and enjoy having an abundance of dining, nightlife, and transit options right at your doorstep. Skip it if you are looking for a quiet, secluded neighborhood away from the high-energy atmosphere of a bustling, amenity-rich urban hub."
208.01,Entire home/apt,4.67,4.0,2.0,1.0,1.0,9.0,False,1.0,1.0,2.0,"Choose this place if you want to be in the center of the action with endless dining, shopping, and nightlife options right outside your door. Skip it if you are a light sleeper or prefer a quiet residential environment away from the constant activity of a high-traffic neighborhood."
310.87,Private room,5.0,1.0,1.0,2.0,1.5,10.0,False,2.0,1.5,3.5,"Choose this place if you want to be in the center of the action with easy access to transit, dining, nightlife, and the American Museum of Natural History. Skip it if you are looking for a quiet, low-energy neighborhood away from the bustle of city life."
209.9,Entire home/apt,4.91,4.0,2.0,1.0,1.0,23.0,True,1.0,1.0,2.0,"Choose this place if you want immediate access to vibrant nightlife, diverse dining, and abundant fitness and shopping options. Skip it if you are looking for nearby green space or a quiet neighborhood setting."
210.57,Entire home/apt,5.0,3.0,2.0,2.0,1.0,8.0,True,2.0,1.0,3.0,"Choose this place if you want to be surrounded by an abundance of dining, nightlife, shopping, and fitness options. Skip it if you prefer easy access to public transit or need a pharmacy within close reach."
190.0,Private room,4.59,2.0,2.0,1.0,1.0,118.0,False,1.0,1.0,2.0,"Choose this place if you want to be at the center of the action with easy access to Chelsea Market, The High Line, and a high concentration of dining, nightlife, and transit. Skip it if you are looking for a quiet, secluded retreat away from the bustle of a highly active and commercial neighborhood."
174.0,Private room,4.39,2.0,2.0,1.0,1.0,494.0,False,1.0,1.0,2.0,"Choose this place if you want to be in the heart of the action with easy access to Chelsea Market, The High Line, and endless options for dining, nightlife, and transit. Skip it if you are looking for a quiet, secluded retreat away from a busy, high-energy urban environment."
170.0,Private room,4.64,2.0,2.0,1.0,1.0,194.0,False,1.0,1.0,2.0,"Choose this place if you want to be in the heart of the action with easy access to transit, popular attractions like Chelsea Market and The High Line, and an abundance of dining, nightlife, and fitness options. Skip it if you are looking for a quiet, secluded retreat away from the high-energy atmosphere of a bustling, amenity-rich neighborhood."
203.0,Private room,4.54,2.0,2.0,1.0,1.0,454.0,False,1.0,1.0,2.0,"Choose this place if you want to be in the heart of the action near Chelsea Market and The High Line with easy access to transit, dining, and nightlife. Skip it if you prefer a quiet, low-energy neighborhood away from the bustle of a highly active entertainment and commercial hub."
477.5,Entire home/apt,4.95,2.0,1.0,1.0,1.0,80.0,False,1.0,1.0,2.0,"Choose this place if you are a sightseer or culture seeker who wants to be surrounded by museums, dining, and The High Line. Skip it if you rely on public transportation or prefer a neighborhood with easy subway access."
214.0,Private room,4.45,2.0,2.0,1.0,1.0,219.0,False,1.0,1.0,2.0,"Choose this place if you want to be in the heart of the action with easy access to transit, popular attractions like Chelsea Market and The High Line, and an abundance of dining, nightlife, and fitness options. Skip it if you are looking for a quiet, secluded retreat away from the high-energy atmosphere of a bustling, amenity-rich neighborhood."
264.0,Private room,4.72,2.0,2.0,1.0,1.0,111.0,False,1.0,1.0,2.0,"Choose this place if you want to be in the heart of the action near Chelsea Market and The High Line with easy access to transit, dining, and nightlife. Skip it if you prefer a quiet, residential neighborhood away from the constant activity and high density of entertainment venues."
236.73,Entire home/apt,4.83,4.0,2.0,2.0,1.0,12.0,False,2.0,1.0,3.0,"Choose this place if you want to be in the heart of the action with immediate access to culture, transit, and every daily convenience. Skip it if you prefer a quiet, residential neighborhood away from the high density of nightlife, tourists, and city activity."
444.7,Entire home/apt,4.93,4.0,3.0,2.0,2.0,14.0,True,2.0,2.0,4.0,"Choose this place if you want to be in the heart of the action with immediate access to transit, iconic landmarks like Riverside Park and the Waldorf Astoria, and endless options for dining, nightlife, and fitness. Skip it if you are looking for a quiet, secluded retreat away from the high-energy, bustling environment of a major urban hub."
503.31,Entire home/apt,4.89,2.0,2.0,1.0,1.0,72.0,False,1.0,1.0,2.0,"Choose this place if you are a sightseer who wants easy access to Central Park, The Frick Collection, and a high concentration of cultural and retail amenities. Skip it if you prefer a quiet, residential atmosphere away from the bustle of major tourist attractions and high-traffic transit hubs."
225.0,Private room,4.62,2.0,3.0,1.0,1.0,63.0,False,1.0,1.0,2.0,"Choose this place if you want to be in the heart of the action with immediate access to Chelsea Market, The High Line, and a vast array of dining, nightlife, and transit options. Skip it if you are looking for a quiet, secluded retreat away from the high-energy atmosphere of a bustling, amenity-rich neighborhood."
159.76,Private room,4.5,2.0,1.0,1.0,1.0,105.0,False,1.0,1.0,2.0,"Choose this place if you want a highly convenient, active neighborhood with immediate access to dining, fitness, and cultural attractions. Skip it if you prefer a quiet, residential atmosphere away from a bustling nightlife and commercial scene."
674.0,Entire home/apt,5.0,10.0,5.0,2.0,1.0,3.0,False,2.0,1.0,3.0,"Choose this place if you want to be in the center of the action with immediate access to transit, famous landmarks like Riverside Park and the Waldorf Astoria, and endless options for dining, nightlife, and fitness. Skip it if you are looking for a quiet, secluded retreat away from the high-energy atmosphere of a bustling, amenity-rich neighborhood."
111.0,Private room,2.0,1.0,1.0,1.0,1.0,2.0,False,1.0,1.0,2.0,"Choose this place if you want to be surrounded by culture, nightlife, and abundant green space with every convenience at your doorstep. Skip it if you rely heavily on the subway and need quick, easy access to public transit."
211.57,Entire home/apt,4.87,3.0,1.0,1.0,1.0,15.0,True,1.0,1.0,2.0,"Choose this place if you want to be in the center of the action with constant access to dining, nightlife, transit, and daily conveniences. Skip it if you are looking for a quiet retreat with proximity to parks and green space."
362.03,Entire home/apt,5.0,2.0,1.0,1.0,1.0,19.0,False,1.0,1.0,2.0,"Choose this place if you are a sightseer who wants to be surrounded by culture, shopping, and green space. Skip it if you prefer a quiet residential area away from the high concentration of landmarks and tourist activity."
65.89,Entire home/apt,4.0,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,2.0,"Choose this place if you want to be in the heart of the action with immediate access to Chelsea Market, The High Line, and endless options for dining, nightlife, and transit. Skip it if you are looking for a quiet, secluded retreat away from the high-energy atmosphere of a bustling, tourist-heavy neighborhood."
179.85,Entire home/apt,4.86,2.0,1.0,1.0,1.0,14.0,True,1.0,1.0,2.0,"Choose this place if you want a high-energy stay with immediate access to fitness facilities, diverse dining, and cultural attractions. Skip it if you prefer a quiet, residential atmosphere away from the bustle of nightlife and busy commercial activity."
307.0,Entire home/apt,4.69,3.0,1.0,1.0,1.0,253.0,True,1.0,1.0,2.0,"Choose this place if you want to be in the center of the action with endless options for dining, nightlife, and culture right outside your door. Skip it if you are a light sleeper or prefer a quiet, residential neighborhood away from the constant activity of a busy urban hub."
59.11,Entire home/apt,5.0,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,2.0,"Choose this place if you want to be in the heart of the action with immediate access to The High Line, Chelsea Market, and endless options for dining, transit, and entertainment. Skip it if you are looking for a quiet, secluded retreat away from the high-energy atmosphere of a bustling, tourist-heavy neighborhood."
263.08,Entire home/apt,4.5,3.0,1.0,1.0,1.0,4.0,False,1.0,1.0,2.0,"Choose this place if you want to be in the center of the action with immediate access to landmarks like Waldorf Astoria and Riverside Park, as well as abundant dining, nightlife, and transit options. Skip it if you are seeking a quiet, residential retreat away from the high-energy atmosphere of a bustling, amenity-rich neighborhood."
252.0,Private room,4.95,1.0,1.0,1.0,1.0,157.0,True,1.0,1.0,2.0,"Choose this place if you want constant access to dining, nightlife, entertainment, and outdoor activities. Skip it if you are a light sleeper or require immediate access to a pharmacy."
202.43,Entire home/apt,4.91,2.0,1.0,1.0,1.0,266.0,True,1.0,1.0,2.0,"Choose this place if you want to be in the heart of the action with immediate access to transit, dining, and fitness options. Skip it if you prefer a quiet residential neighborhood away from the high-density crowds and bustling commercial activity."
168.61,Entire home/apt,5.0,2.0,1.0,1.0,1.0,4.0,True,1.0,1.0,2.0,"Choose this place if you want effortless access to transit, cultural institutions, and a wide variety of daily conveniences right outside your door. Skip it if you prefer a secluded or residential atmosphere away from the high-traffic activity of a major urban hub."
282.4,Entire home/apt,4.78,5.0,3.0,2.0,1.0,94.0,False,2.0,1.0,3.0,"Choose this place if you want to be steps away from the American Museum of Natural History and Riverside Park while enjoying immediate access to extensive dining, nightlife, and transit options. Skip it if you are seeking a quiet, residential retreat away from the high energy and constant activity of a bustling, tourist-focused neighborhood."
516.8,Entire home/apt,5.0,8.0,4.0,4.0,4.5,41.0,True,4.0,4.5,8.5,"Choose this place if you want constant access to dining, nightlife, and active entertainment options right outside your door. Skip it if you are a light sleeper or prefer a quiet, residential atmosphere away from a high-energy social scene."
132.38,Entire home/apt,4.48,4.0,2.0,2.0,1.0,25.0,True,2.0,1.0,3.0,"Choose this place if you want to be surrounded by endless dining, nightlife, and cultural options right outside your door. Skip it if you are looking for a quiet, residential retreat away from the constant activity and bustle of a high-traffic neighborhood."
237.28,Entire home/apt,2.67,4.0,2.0,2.0,1.0,3.0,False,2.0,1.0,3.0,"Choose this place if you want a highly convenient, active lifestyle with immediate access to fitness facilities, abundant dining, and excellent transit options. Skip it if you are looking for a quiet, secluded retreat away from the hustle of a busy, amenity-rich neighborhood."
175.2,Entire home/apt,5.0,2.0,1.0,1.0,1.0,5.0,True,1.0,1.0,2.0,"Choose this place if you want to be in the center of the action with endless dining, nightlife, and shopping options right outside your door. Skip it if you are looking for a quiet, residential retreat away from the constant activity and bustle of a high-traffic neighborhood."
224.81,Entire home/apt,4.92,2.0,1.0,1.0,1.0,12.0,True,1.0,1.0,2.0,"Choose this place if you want to be in the center of a vibrant neighborhood with endless options for dining, nightlife, and shopping right outside your door. Skip it if you are looking for a quiet, residential retreat away from the constant activity and bustle of a high-traffic area."
1272.78,Entire home/apt,5.0,6.0,4.0,3.0,2.5,5.0,True,3.0,2.5,5.5,"Choose this place if you want to be in the heart of the action with immediate access to Columbus Circle, Central Park, American Museum of Natural History, and Lincoln Center alongside abundant dining, shopping, and transit. Skip it if you prefer a quiet, residential neighborhood away from the high concentration of nightlife, entertainment venues, and tourist-heavy landmarks."
245.97,Entire home/apt,5.0,2.0,1.0,1.0,1.0,1.0,False,1.0,1.0,2.0,"Choose this place if you want to be in the center of the action near Hudson Yards and The High Line with endless options for dining, shopping, and transit at your doorstep. Skip it if you require easy access to pharmacies or prefer a neighborhood with fewer crowds and entertainment venues."
182.17,Entire home/apt,5.0,2.0,1.0,1.0,1.0,1.0,False,1.0,1.0,2.0,"Choose this place if you want to be in the heart of the action with immediate access to Central Park, endless dining, nightlife, and convenient transit. Skip it if you prefer a quiet, low-energy neighborhood away from the constant activity and crowds of a highly developed area."
133.72,Entire home/apt,2.0,2.0,1.0,1.0,1.0,1.0,False,1.0,1.0,2.0,"Choose this place if you want a highly convenient neighborhood with endless options for dining, nightlife, and fitness right outside your door. Skip it if you are looking for a quiet, residential retreat or prefer to avoid the busy, high-energy atmosphere of a commercial hub."
130.9,Entire home/apt,5.0,2.0,1.0,1.0,1.0,9.0,True,1.0,1.0,2.0,"Choose this place if you want to be in the center of a vibrant neighborhood with endless options for dining, nightlife, and culture right outside your door. Skip it if you are a light sleeper or prefer a quiet residential environment away from constant activity."
296.67,Private room,4.71,3.0,2.0,2.0,1.0,21.0,False,2.0,1.0,3.0,"Choose this place if you want to be surrounded by world-class culture, abundant green space, and endless dining and entertainment options. Skip it if you prefer a quiet, residential atmosphere away from the high energy and frequent activity of a popular tourist destination."
375.09,Entire home/apt,5.0,2.0,1.0,1.0,1.0,11.0,False,1.0,1.0,2.0,"Choose this place if you are a sightseer who wants to be steps away from The Metropolitan Museum of Art and Central Park with easy access to transit and cultural institutions. Skip it if you prioritize having convenient, everyday grocery shopping right outside your door."
89.15,Entire home/apt,4.8,1.0,1.0,1.0,1.0,5.0,True,1.0,1.0,2.0,"Choose this place if you want to be in the center of the action with immediate access to Chelsea Market, The High Line, and endless options for dining, transit, and entertainment. Skip it if you prefer a quiet, residential atmosphere away from the constant activity and crowds of a high-energy tourist and nightlife hub."
59.11,Entire home/apt,4.8,1.0,1.0,1.0,1.0,5.0,True,1.0,1.0,2.0,"Choose this place if you want to be in the heart of the action with immediate access to Chelsea Market, The High Line, and endless dining and transit options. Skip it if you are looking for a quiet, low-energy neighborhood away from the crowds and nightlife."
